Planet Id,Region Id,Constellation Id,System Id,Planet Name,Planet Type Id
40274164,10000055,20000633,30004329,V8W-QS I,2
40274165,10000055,20000633,30004329,V8W-QS II,2
40274167,10000055,20000633,30004329,V8W-QS III,1
40274169,10000055,20000633,30004329,V8W-QS IV,7
40274173,10000055,20000633,30004329,V8W-QS V,4
40274181,10000055,20000633,30004329,V8W-QS VI,4
40274187,10000055,20000633,30004329,V8W-QS VII,4
40274194,10000055,20000633,30004330,JRZ-B9 I,2
40274195,10000055,20000633,30004330,JRZ-B9 II,2
40274198,10000055,20000633,30004330,JRZ-B9 III,1
40274201,10000055,20000633,30004330,JRZ-B9 IV,2
40274204,10000055,20000633,30004330,JRZ-B9 V,1
40274209,10000055,20000633,30004330,JRZ-B9 VI,4
40274218,10000055,20000633,30004330,JRZ-B9 VII,1
40274223,10000055,20000633,30004331,X4UV-Z I,5
40274225,10000055,20000633,30004331,X4UV-Z II,2
40274227,10000055,20000633,30004331,X4UV-Z III,2
40274229,10000055,20000633,30004331,X4UV-Z IV,2
40274231,10000055,20000633,30004331,X4UV-Z V,4
40274246,10000055,20000633,30004331,X4UV-Z VI,4
40274266,10000055,20000633,30004331,X4UV-Z VII,4
40274290,10000055,20000633,30004331,X4UV-Z VIII,6
40274325,10000055,20000633,30004332,S-B7IT I,2
40274327,10000055,20000633,30004332,S-B7IT II,7
40274329,10000055,20000633,30004332,S-B7IT III,4
40274347,10000055,20000633,30004332,S-B7IT IV,6
40274362,10000055,20000633,30004332,S-B7IT V,2
40274366,10000055,20000633,30004333,BKG-Q2 I,2
40274367,10000055,20000633,30004333,BKG-Q2 II,5
40274369,10000055,20000633,30004333,BKG-Q2 III,8
40274370,10000055,20000633,30004333,BKG-Q2 IV,5
40274373,10000055,20000633,30004333,BKG-Q2 V,2
40274375,10000055,20000633,30004333,BKG-Q2 VI,1
40274377,10000055,20000633,30004333,BKG-Q2 VII,2
40274382,10000055,20000633,30004333,BKG-Q2 VIII,4
40274399,10000055,20000633,30004333,BKG-Q2 IX,4
40274426,10000055,20000633,30004333,BKG-Q2 X,4
40274453,10000055,20000633,30004334,OJ-A8M I,2
40274455,10000055,20000633,30004334,OJ-A8M II,5
40274457,10000055,20000633,30004334,OJ-A8M III,2
40274459,10000055,20000633,30004334,OJ-A8M IV,2
40274460,10000055,20000633,30004334,OJ-A8M V,2
40274465,10000055,20000633,30004334,OJ-A8M VI,4
40274475,10000055,20000633,30004334,OJ-A8M VII,4
40274498,10000055,20000634,30004335,CX-1XF I,5
40274499,10000055,20000634,30004335,CX-1XF II,2
40274501,10000055,20000634,30004335,CX-1XF III,5
40274503,10000055,20000634,30004335,CX-1XF IV,2
40274505,10000055,20000634,30004335,CX-1XF V,4
40274528,10000055,20000634,30004335,CX-1XF VI,4
40274560,10000055,20000634,30004335,CX-1XF VII,2
40274563,10000055,20000634,30004336,3-TD6L I,5
40274564,10000055,20000634,30004336,3-TD6L II,2
40274565,10000055,20000634,30004336,3-TD6L III,5
40274567,10000055,20000634,30004336,3-TD6L IV,3
40274569,10000055,20000634,30004336,3-TD6L V,4
40274580,10000055,20000634,30004336,3-TD6L VI,4
40274591,10000055,20000634,30004336,3-TD6L VII,1
40274596,10000055,20000634,30004336,3-TD6L VIII,4
40274616,10000055,20000634,30004336,3-TD6L IX,6
40274629,10000055,20000634,30004336,3-TD6L X,3
40274633,10000055,20000634,30004337,Q-NJZ4 I,5
40274635,10000055,20000634,30004337,Q-NJZ4 II,4
40274648,10000055,20000634,30004337,Q-NJZ4 III,4
40274664,10000055,20000634,30004337,Q-NJZ4 IV,4
40274691,10000055,20000634,30004337,Q-NJZ4 V,6
40274695,10000055,20000634,30004337,Q-NJZ4 VI,6
40274701,10000055,20000634,30004338,NLPB-0 I,2
40274703,10000055,20000634,30004338,NLPB-0 II,2
40274705,10000055,20000634,30004338,NLPB-0 III,4
40274709,10000055,20000634,30004338,NLPB-0 IV,2
40274711,10000055,20000634,30004338,NLPB-0 V,2
40274713,10000055,20000634,30004338,NLPB-0 VI,4
40274730,10000055,20000634,30004338,NLPB-0 VII,4
40274761,10000055,20000634,30004338,NLPB-0 VIII,3
40274764,10000055,20000634,30004338,NLPB-0 IX,4
40274772,10000055,20000634,30004338,NLPB-0 X,4
40274779,10000055,20000634,30004338,NLPB-0 XI,6
40274783,10000055,20000634,30004339,R4O-I6 I,5
40274784,10000055,20000634,30004339,R4O-I6 II,2
40274786,10000055,20000634,30004339,R4O-I6 III,2
40274788,10000055,20000634,30004339,R4O-I6 IV,5
40274790,10000055,20000634,30004339,R4O-I6 V,1
40274793,10000055,20000634,30004339,R4O-I6 VI,3
40274797,10000055,20000634,30004339,R4O-I6 VII,4
40274801,10000055,20000634,30004339,R4O-I6 VIII,1
40274806,10000055,20000634,30004339,R4O-I6 IX,4
40274815,10000055,20000634,30004339,R4O-I6 X,3
40274819,10000055,20000634,30004340,KL3O-J I,2
40274821,10000055,20000634,30004340,KL3O-J II,2
40274822,10000055,20000634,30004340,KL3O-J III,2
40274823,10000055,20000634,30004340,KL3O-J IV,5
40274824,10000055,20000634,30004340,KL3O-J V,1
40274826,10000055,20000634,30004340,KL3O-J VI,5
40274827,10000055,20000634,30004340,KL3O-J VII,2
40274829,10000055,20000634,30004340,KL3O-J VIII,1
40274832,10000055,20000634,30004340,KL3O-J IX,7
40274834,10000055,20000634,30004340,KL3O-J X,2
40274837,10000055,20000634,30004340,KL3O-J XI,4
40274848,10000055,20000634,30004340,KL3O-J XII,1
40274852,10000055,20000634,30004340,KL3O-J XIII,4
40274866,10000055,20000634,30004340,KL3O-J XIV,4
40274886,10000055,20000634,30004340,KL3O-J XV,4
40274898,10000055,20000635,30004341,Z-K495 I,5
40274900,10000055,20000635,30004341,Z-K495 II,2
40274901,10000055,20000635,30004341,Z-K495 III,5
40274902,10000055,20000635,30004341,Z-K495 IV,5
40274903,10000055,20000635,30004341,Z-K495 V,2
40274905,10000055,20000635,30004341,Z-K495 VI,2
40274908,10000055,20000635,30004341,Z-K495 VII,1
40274911,10000055,20000635,30004341,Z-K495 VIII,4
40274917,10000055,20000635,30004341,Z-K495 IX,3
40274921,10000055,20000635,30004341,Z-K495 X,4
40274955,10000055,20000635,30004341,Z-K495 XI,2
40274959,10000055,20000635,30004342,XM-4L0 I,2
40274960,10000055,20000635,30004342,XM-4L0 II,5
40274962,10000055,20000635,30004342,XM-4L0 III,2
40274963,10000055,20000635,30004342,XM-4L0 IV,2
40274965,10000055,20000635,30004342,XM-4L0 V,2
40274966,10000055,20000635,30004342,XM-4L0 VI,2
40274967,10000055,20000635,30004342,XM-4L0 VII,4
40274970,10000055,20000635,30004342,XM-4L0 VIII,4
40274987,10000055,20000635,30004342,XM-4L0 IX,4
40275012,10000055,20000635,30004342,XM-4L0 X,4
40275038,10000055,20000635,30004342,XM-4L0 XI,4
40275046,10000055,20000635,30004343,QCWA-Z I,2
40275048,10000055,20000635,30004343,QCWA-Z II,2
40275050,10000055,20000635,30004343,QCWA-Z III,2
40275052,10000055,20000635,30004343,QCWA-Z IV,4
40275067,10000055,20000635,30004343,QCWA-Z V,4
40275086,10000055,20000635,30004343,QCWA-Z VI,4
40275111,10000055,20000635,30004343,QCWA-Z VII,4
40275145,10000055,20000635,30004343,QCWA-Z VIII,6
40275181,10000055,20000635,30004343,QCWA-Z IX,6
40275185,10000055,20000635,30004344,52G-NZ I,2
40275187,10000055,20000635,30004344,52G-NZ II,5
40275189,10000055,20000635,30004344,52G-NZ III,2
40275191,10000055,20000635,30004344,52G-NZ IV,4
40275197,10000055,20000635,30004344,52G-NZ V,1
40275200,10000055,20000635,30004344,52G-NZ VI,4
40275225,10000055,20000635,30004344,52G-NZ VII,7
40275230,10000055,20000635,30004345,5LJ-MD I,2
40275231,10000055,20000635,30004345,5LJ-MD II,8
40275232,10000055,20000635,30004345,5LJ-MD III,1
40275234,10000055,20000635,30004345,5LJ-MD IV,4
40275238,10000055,20000635,30004345,5LJ-MD V,4
40275242,10000055,20000635,30004345,5LJ-MD VI,2
40275247,10000055,20000635,30004345,5LJ-MD VII,4
40275275,10000055,20000635,30004346,B8O-KJ I,2
40275276,10000055,20000635,30004346,B8O-KJ II,2
40275277,10000055,20000635,30004346,B8O-KJ III,2
40275279,10000055,20000635,30004346,B8O-KJ IV,1
40275284,10000055,20000635,30004346,B8O-KJ V,4
40275306,10000055,20000635,30004346,B8O-KJ VI,4
40275323,10000055,20000635,30004346,B8O-KJ VII,6
40275328,10000055,20000635,30004347,6-O5GY I,5
40275329,10000055,20000635,30004347,6-O5GY II,2
40275331,10000055,20000635,30004347,6-O5GY III,5
40275333,10000055,20000635,30004347,6-O5GY IV,4
40275356,10000055,20000635,30004347,6-O5GY V,2
40275359,10000055,20000635,30004347,6-O5GY VI,4
40275378,10000055,20000635,30004347,6-O5GY VII,2
40275383,10000055,20000635,30004348,KV-8SN I,5
40275384,10000055,20000635,30004348,KV-8SN II,2
40275385,10000055,20000635,30004348,KV-8SN III,5
40275387,10000055,20000635,30004348,KV-8SN IV,2
40275389,10000055,20000635,30004348,KV-8SN V,2
40275390,10000055,20000635,30004348,KV-8SN VI,2
40275392,10000055,20000635,30004348,KV-8SN VII,7
40275396,10000055,20000635,30004348,KV-8SN VIII,2
40275400,10000055,20000635,30004348,KV-8SN IX,5
40275401,10000055,20000635,30004348,KV-8SN X,4
40275409,10000055,20000635,30004348,KV-8SN XI,4
40275414,10000055,20000635,30004348,KV-8SN XII,1
40275419,10000055,20000635,30004349,UB-UQZ I,2
40275421,10000055,20000635,30004349,UB-UQZ II,8
40275423,10000055,20000635,30004349,UB-UQZ III,2
40275426,10000055,20000635,30004349,UB-UQZ IV,5
40275427,10000055,20000635,30004349,UB-UQZ V,1
40275429,10000055,20000635,30004349,UB-UQZ VI,4
40275436,10000055,20000635,30004349,UB-UQZ VII,1
40275439,10000055,20000635,30004349,UB-UQZ VIII,4
40275461,10000055,20000635,30004349,UB-UQZ IX,4
40275466,10000055,20000635,30004349,UB-UQZ X,2
40275470,10000055,20000635,30004350,YG-82V I,2
40275473,10000055,20000635,30004350,YG-82V II,5
40275475,10000055,20000635,30004350,YG-82V III,1
40275477,10000055,20000635,30004350,YG-82V IV,2
40275480,10000055,20000635,30004350,YG-82V V,4
40275498,10000055,20000635,30004350,YG-82V VI,4
40275528,10000055,20000635,30004350,YG-82V VII,3
40275531,10000055,20000635,30004350,YG-82V VIII,6
40275541,10000055,20000636,30004351,8-4GQM I,2
40275544,10000055,20000636,30004351,8-4GQM II,7
40275547,10000055,20000636,30004351,8-4GQM III,2
40275549,10000055,20000636,30004351,8-4GQM IV,2
40275552,10000055,20000636,30004351,8-4GQM V,2
40275553,10000055,20000636,30004351,8-4GQM VI,4
40275563,10000055,20000636,30004351,8-4GQM VII,4
40275589,10000055,20000636,30004351,8-4GQM VIII,4
40275617,10000055,20000636,30004351,8-4GQM IX,3
40275621,10000055,20000636,30004352,T-Q2DD I,2
40275622,10000055,20000636,30004352,T-Q2DD II,2
40275623,10000055,20000636,30004352,T-Q2DD III,2
40275625,10000055,20000636,30004352,T-Q2DD IV,5
40275628,10000055,20000636,30004352,T-Q2DD V,2
40275631,10000055,20000636,30004352,T-Q2DD VI,2
40275633,10000055,20000636,30004352,T-Q2DD VII,2
40275635,10000055,20000636,30004352,T-Q2DD VIII,7
40275638,10000055,20000636,30004352,T-Q2DD IX,1
40275641,10000055,20000636,30004352,T-Q2DD X,4
40275652,10000055,20000636,30004352,T-Q2DD XI,4
40275684,10000055,20000636,30004353,LRWD-B I,5
40275686,10000055,20000636,30004353,LRWD-B II,2
40275688,10000055,20000636,30004353,LRWD-B III,8
40275690,10000055,20000636,30004353,LRWD-B IV,2
40275692,10000055,20000636,30004353,LRWD-B V,5
40275695,10000055,20000636,30004353,LRWD-B VI,7
40275697,10000055,20000636,30004353,LRWD-B VII,1
40275700,10000055,20000636,30004353,LRWD-B VIII,2
40275704,10000055,20000636,30004353,LRWD-B IX,4
40275732,10000055,20000636,30004353,LRWD-B X,2
40275739,10000055,20000636,30004354,QXQ-BA I,2
40275740,10000055,20000636,30004354,QXQ-BA II,7
40275742,10000055,20000636,30004354,QXQ-BA III,3
40275744,10000055,20000636,30004354,QXQ-BA IV,3
40275746,10000055,20000636,30004354,QXQ-BA V,4
40275765,10000055,20000636,30004354,QXQ-BA VI,4
40275790,10000055,20000636,30004354,QXQ-BA VII,6
40275807,10000055,20000636,30004354,QXQ-BA VIII,2
40275812,10000055,20000636,30004354,QXQ-BA IX,2
40275816,10000055,20000636,30004355,X7R-JW I,2
40275818,10000055,20000636,30004355,X7R-JW II,4
40275833,10000055,20000636,30004355,X7R-JW III,5
40275835,10000055,20000636,30004355,X7R-JW IV,4
40275853,10000055,20000636,30004355,X7R-JW V,4
40275878,10000055,20000636,30004355,X7R-JW VI,6
40275886,10000055,20000636,30004355,X7R-JW VII,2
40275891,10000055,20000636,30004356,M-HU4V I,5
40275893,10000055,20000636,30004356,M-HU4V II,1
40275895,10000055,20000636,30004356,M-HU4V III,3
40275897,10000055,20000636,30004356,M-HU4V IV,4
40275914,10000055,20000636,30004356,M-HU4V V,4
40275935,10000055,20000636,30004356,M-HU4V VI,4
40275961,10000055,20000636,30004356,M-HU4V VII,6
40276001,10000055,20000637,30004357,CS-ZGD I,8
40276003,10000055,20000637,30004357,CS-ZGD II,5
40276005,10000055,20000637,30004357,CS-ZGD III,7
40276008,10000055,20000637,30004357,CS-ZGD IV,7
40276010,10000055,20000637,30004357,CS-ZGD V,4
40276017,10000055,20000637,30004357,CS-ZGD VI,4
40276023,10000055,20000637,30004357,CS-ZGD VII,4
40276044,10000055,20000637,30004357,CS-ZGD VIII,4
40276072,10000055,20000637,30004357,CS-ZGD IX,4
40276107,10000055,20000637,30004357,CS-ZGD X,6
40276112,10000055,20000637,30004358,3-N3OO I,2
40276114,10000055,20000637,30004358,3-N3OO II,5
40276115,10000055,20000637,30004358,3-N3OO III,2
40276116,10000055,20000637,30004358,3-N3OO IV,2
40276118,10000055,20000637,30004358,3-N3OO V,7
40276121,10000055,20000637,30004358,3-N3OO VI,4
40276140,10000055,20000637,30004358,3-N3OO VII,7
40276143,10000055,20000637,30004358,3-N3OO VIII,4
40276175,10000055,20000637,30004358,3-N3OO IX,3
40276178,10000055,20000637,30004358,3-N3OO X,2
40276182,10000055,20000637,30004358,3-N3OO XI,2
40276188,10000055,20000637,30004359,A-G1FM I,2
40276189,10000055,20000637,30004359,A-G1FM II,5
40276191,10000055,20000637,30004359,A-G1FM III,2
40276192,10000055,20000637,30004359,A-G1FM IV,2
40276193,10000055,20000637,30004359,A-G1FM V,1
40276195,10000055,20000637,30004359,A-G1FM VI,2
40276198,10000055,20000637,30004359,A-G1FM VII,4
40276222,10000055,20000637,30004359,A-G1FM VIII,4
40276239,10000055,20000637,30004359,A-G1FM IX,4
40276248,10000055,20000637,30004359,A-G1FM X,7
40276254,10000055,20000637,30004360,4-BE0M I,2
40276255,10000055,20000637,30004360,4-BE0M II,5
40276256,10000055,20000637,30004360,4-BE0M III,2
40276257,10000055,20000637,30004360,4-BE0M IV,1
40276259,10000055,20000637,30004360,4-BE0M V,4
40276286,10000055,20000637,30004360,4-BE0M VI,4
40276292,10000055,20000637,30004360,4-BE0M VII,4
40276300,10000055,20000637,30004360,4-BE0M VIII,2
40276302,10000055,20000637,30004361,I-7RIS I,2
40276303,10000055,20000637,30004361,I-7RIS II,2
40276304,10000055,20000637,30004361,I-7RIS III,2
40276305,10000055,20000637,30004361,I-7RIS IV,1
40276308,10000055,20000637,30004361,I-7RIS V,2
40276310,10000055,20000637,30004361,I-7RIS VI,2
40276311,10000055,20000637,30004361,I-7RIS VII,4
40276316,10000055,20000637,30004361,I-7RIS VIII,2
40276319,10000055,20000637,30004361,I-7RIS IX,4
40276327,10000055,20000637,30004361,I-7RIS X,4
40276334,10000055,20000637,30004361,I-7RIS XI,1
40276339,10000055,20000637,30004362,P7Z-R3 I,2
40276340,10000055,20000637,30004362,P7Z-R3 II,2
40276341,10000055,20000637,30004362,P7Z-R3 III,5
40276342,10000055,20000637,30004362,P7Z-R3 IV,2
40276344,10000055,20000637,30004362,P7Z-R3 V,2
40276345,10000055,20000637,30004362,P7Z-R3 VI,1
40276347,10000055,20000637,30004362,P7Z-R3 VII,2
40276351,10000055,20000637,30004362,P7Z-R3 VIII,4
40276357,10000055,20000637,30004362,P7Z-R3 IX,4
40276379,10000055,20000637,30004362,P7Z-R3 X,4
40276414,10000055,20000637,30004363,ZIU-EP I,2
40276415,10000055,20000637,30004363,ZIU-EP II,2
40276416,10000055,20000637,30004363,ZIU-EP III,2
40276418,10000055,20000637,30004363,ZIU-EP IV,2
40276420,10000055,20000637,30004363,ZIU-EP V,4
40276435,10000055,20000637,30004363,ZIU-EP VI,4
40276439,10000055,20000637,30004363,ZIU-EP VII,4
40276445,10000055,20000637,30004363,ZIU-EP VIII,4
40276468,10000055,20000638,30004364,LXWN-W I,2
40276470,10000055,20000638,30004364,LXWN-W II,2
40276472,10000055,20000638,30004364,LXWN-W III,2
40276474,10000055,20000638,30004364,LXWN-W IV,7
40276477,10000055,20000638,30004364,LXWN-W V,7
40276480,10000055,20000638,30004364,LXWN-W VI,1
40276483,10000055,20000638,30004364,LXWN-W VII,1
40276486,10000055,20000638,30004364,LXWN-W VIII,1
40276488,10000055,20000638,30004364,LXWN-W IX,4
40276514,10000055,20000638,30004364,LXWN-W X,4
40276539,10000055,20000638,30004364,LXWN-W XI,6
40276545,10000055,20000638,30004365,C-LP3N I,2
40276547,10000055,20000638,30004365,C-LP3N II,5
40276549,10000055,20000638,30004365,C-LP3N III,3
40276551,10000055,20000638,30004365,C-LP3N IV,7
40276555,10000055,20000638,30004365,C-LP3N V,5
40276558,10000055,20000638,30004365,C-LP3N VI,4
40276583,10000055,20000638,30004365,C-LP3N VII,4
40276602,10000055,20000638,30004365,C-LP3N VIII,6
40276606,10000055,20000638,30004365,C-LP3N IX,4
40276613,10000055,20000638,30004366,9F-7PZ I,5
40276614,10000055,20000638,30004366,9F-7PZ II,2
40276615,10000055,20000638,30004366,9F-7PZ III,2
40276617,10000055,20000638,30004366,9F-7PZ IV,1
40276619,10000055,20000638,30004366,9F-7PZ V,7
40276624,10000055,20000638,30004366,9F-7PZ VI,2
40276625,10000055,20000638,30004366,9F-7PZ VII,1
40276628,10000055,20000638,30004366,9F-7PZ VIII,2
40276633,10000055,20000638,30004366,9F-7PZ IX,3
40276636,10000055,20000638,30004366,9F-7PZ X,4
40276665,10000055,20000638,30004367,1G-MJE I,5
40276666,10000055,20000638,30004367,1G-MJE II,2
40276667,10000055,20000638,30004367,1G-MJE III,2
40276669,10000055,20000638,30004367,1G-MJE IV,5
40276671,10000055,20000638,30004367,1G-MJE V,7
40276674,10000055,20000638,30004367,1G-MJE VI,4
40276678,10000055,20000638,30004367,1G-MJE VII,4
40276683,10000055,20000638,30004367,1G-MJE VIII,2
40276688,10000055,20000638,30004368,WO-AIJ I,5
40276690,10000055,20000638,30004368,WO-AIJ II,4
40276710,10000055,20000638,30004368,WO-AIJ III,4
40276722,10000055,20000638,30004368,WO-AIJ IV,4
40276742,10000055,20000638,30004368,WO-AIJ V,6
40276748,10000055,20000638,30004369,MA-VDX I,5
40276749,10000055,20000638,30004369,MA-VDX II,2
40276751,10000055,20000638,30004369,MA-VDX III,2
40276754,10000055,20000638,30004369,MA-VDX IV,1
40276758,10000055,20000638,30004369,MA-VDX V,1
40276761,10000055,20000638,30004369,MA-VDX VI,4
40276783,10000055,20000638,30004369,MA-VDX VII,6
40276789,10000055,20000638,30004369,MA-VDX VIII,2
40276794,10000055,20000638,30004370,RO90-H I,2
40276795,10000055,20000638,30004370,RO90-H II,2
40276796,10000055,20000638,30004370,RO90-H III,2
40276797,10000055,20000638,30004370,RO90-H IV,5
40276800,10000055,20000638,30004370,RO90-H V,2
40276801,10000055,20000638,30004370,RO90-H VI,2
40276803,10000055,20000638,30004370,RO90-H VII,1
40276806,10000055,20000638,30004370,RO90-H VIII,2
40276810,10000055,20000638,30004370,RO90-H IX,3
40276813,10000055,20000638,30004370,RO90-H X,1
40276817,10000055,20000639,30004371,BWI1-9 I,2
40276819,10000055,20000639,30004371,BWI1-9 II,2
40276820,10000055,20000639,30004371,BWI1-9 III,5
40276822,10000055,20000639,30004371,BWI1-9 IV,7
40276824,10000055,20000639,30004371,BWI1-9 V,4
40276843,10000055,20000639,30004371,BWI1-9 VI,5
40276846,10000055,20000639,30004371,BWI1-9 VII,4
40276869,10000055,20000639,30004371,BWI1-9 VIII,6
40276898,10000055,20000639,30004372,C-LBQS I,2
40276901,10000055,20000639,30004372,C-LBQS II,2
40276902,10000055,20000639,30004372,C-LBQS III,2
40276903,10000055,20000639,30004372,C-LBQS IV,1
40276906,10000055,20000639,30004372,C-LBQS V,3
40276909,10000055,20000639,30004372,C-LBQS VI,1
40276910,10000055,20000639,30004372,C-LBQS VII,4
40276919,10000055,20000639,30004372,C-LBQS VIII,2
40276922,10000055,20000639,30004372,C-LBQS IX,4
40276926,10000055,20000639,30004372,C-LBQS X,4
40276951,10000055,20000639,30004372,C-LBQS XI,4
40276985,10000055,20000639,30004373,J52-BH I,2
40276987,10000055,20000639,30004373,J52-BH II,4
40277002,10000055,20000639,30004373,J52-BH III,4
40277019,10000055,20000639,30004373,J52-BH IV,6
40277047,10000055,20000639,30004373,J52-BH V,6
40277062,10000055,20000639,30004374,5-P1Y2 I,5
40277063,10000055,20000639,30004374,5-P1Y2 II,2
40277064,10000055,20000639,30004374,5-P1Y2 III,7
40277066,10000055,20000639,30004374,5-P1Y2 IV,1
40277068,10000055,20000639,30004374,5-P1Y2 V,1
40277071,10000055,20000639,30004374,5-P1Y2 VI,1
40277075,10000055,20000639,30004374,5-P1Y2 VII,2
40277078,10000055,20000639,30004374,5-P1Y2 VIII,1
40277080,10000055,20000639,30004374,5-P1Y2 IX,7
40277084,10000055,20000639,30004374,5-P1Y2 X,4
40277090,10000055,20000639,30004374,5-P1Y2 XI,1
40277094,10000055,20000639,30004374,5-P1Y2 XII,3
40277098,10000055,20000639,30004374,5-P1Y2 XIII,4
40277128,10000055,20000639,30004375,KMQ4-V I,2
40277129,10000055,20000639,30004375,KMQ4-V II,2
40277130,10000055,20000639,30004375,KMQ4-V III,3
40277133,10000055,20000639,30004375,KMQ4-V IV,1
40277134,10000055,20000639,30004375,KMQ4-V V,3
40277137,10000055,20000639,30004375,KMQ4-V VI,3
40277141,10000055,20000639,30004375,KMQ4-V VII,2
40277145,10000055,20000639,30004375,KMQ4-V VIII,4
40277151,10000055,20000639,30004376,KJ-QWL I,8
40277152,10000055,20000639,30004376,KJ-QWL II,2
40277154,10000055,20000639,30004376,KJ-QWL III,2
40277156,10000055,20000639,30004376,KJ-QWL IV,2
40277159,10000055,20000639,30004376,KJ-QWL V,4
40277168,10000055,20000639,30004376,KJ-QWL VI,4
40277174,10000055,20000639,30004376,KJ-QWL VII,4
40277180,10000055,20000639,30004376,KJ-QWL VIII,6
40277184,10000055,20000639,30004377,SVB-RE I,2
40277186,10000055,20000639,30004377,SVB-RE II,2
40277188,10000055,20000639,30004377,SVB-RE III,7
40277189,10000055,20000639,30004377,SVB-RE IV,2
40277191,10000055,20000639,30004377,SVB-RE V,2
40277193,10000055,20000639,30004377,SVB-RE VI,7
40277194,10000055,20000639,30004377,SVB-RE VII,2
40277195,10000055,20000639,30004377,SVB-RE VIII,2
40277198,10000055,20000639,30004377,SVB-RE IX,1
40277202,10000055,20000640,30004378,C-4ZOS I,8
40277203,10000055,20000640,30004378,C-4ZOS II,7
40277205,10000055,20000640,30004378,C-4ZOS III,2
40277208,10000055,20000640,30004378,C-4ZOS IV,2
40277211,10000055,20000640,30004378,C-4ZOS V,7
40277214,10000055,20000640,30004378,C-4ZOS VI,4
40277227,10000055,20000640,30004378,C-4ZOS VII,1
40277231,10000055,20000640,30004378,C-4ZOS VIII,4
40277256,10000055,20000640,30004378,C-4ZOS IX,4
40277262,10000055,20000640,30004378,C-4ZOS X,2
40277264,10000055,20000640,30004379,K-8SQS I,2
40277266,10000055,20000640,30004379,K-8SQS II,2
40277267,10000055,20000640,30004379,K-8SQS III,2
40277269,10000055,20000640,30004379,K-8SQS IV,2
40277271,10000055,20000640,30004379,K-8SQS V,7
40277276,10000055,20000640,30004379,K-8SQS VI,4
40277280,10000055,20000640,30004379,K-8SQS VII,1
40277282,10000055,20000640,30004379,K-8SQS VIII,2
40277286,10000055,20000640,30004379,K-8SQS IX,2
40277291,10000055,20000640,30004380,C-VGYO I,5
40277292,10000055,20000640,30004380,C-VGYO II,2
40277294,10000055,20000640,30004380,C-VGYO III,7
40277297,10000055,20000640,30004380,C-VGYO IV,1
40277300,10000055,20000640,30004380,C-VGYO V,4
40277306,10000055,20000640,30004380,C-VGYO VI,4
40277312,10000055,20000640,30004380,C-VGYO VII,4
40277324,10000055,20000640,30004381,O94U-A I,7
40277326,10000055,20000640,30004381,O94U-A II,4
40277346,10000055,20000640,30004381,O94U-A III,4
40277363,10000055,20000640,30004381,O94U-A IV,4
40277384,10000055,20000640,30004381,O94U-A V,6
40277402,10000055,20000640,30004381,O94U-A VI,6
40277409,10000055,20000640,30004382,XW-JHT I,5
40277410,10000055,20000640,30004382,XW-JHT II,2
40277411,10000055,20000640,30004382,XW-JHT III,7
40277413,10000055,20000640,30004382,XW-JHT IV,5
40277416,10000055,20000640,30004382,XW-JHT V,1
40277421,10000055,20000640,30004382,XW-JHT VI,1
40277426,10000055,20000640,30004382,XW-JHT VII,1
40277429,10000055,20000640,30004382,XW-JHT VIII,4
40277443,10000055,20000640,30004383,NEH-CS I,5
40277445,10000055,20000640,30004383,NEH-CS II,8
40277446,10000055,20000640,30004383,NEH-CS III,5
40277449,10000055,20000640,30004383,NEH-CS IV,7
40277451,10000055,20000640,30004383,NEH-CS V,7
40277453,10000055,20000640,30004383,NEH-CS VI,3
40277457,10000055,20000640,30004383,NEH-CS VII,3
40277460,10000055,20000640,30004383,NEH-CS VIII,4
40277466,10000055,20000640,30004383,NEH-CS IX,4
40277475,10000055,20000640,30004383,NEH-CS X,2
40277480,10000055,20000640,30004383,NEH-CS XI,4
40277487,10000055,20000641,30004384,4DTQ-K I,5
40277488,10000055,20000641,30004384,4DTQ-K II,2
40277489,10000055,20000641,30004384,4DTQ-K III,2
40277491,10000055,20000641,30004384,4DTQ-K IV,1
40277493,10000055,20000641,30004384,4DTQ-K V,1
40277496,10000055,20000641,30004384,4DTQ-K VI,4
40277502,10000055,20000641,30004384,4DTQ-K VII,4
40277529,10000055,20000641,30004384,4DTQ-K VIII,4
40277543,10000055,20000641,30004385,J9-5MQ I,5
40277545,10000055,20000641,30004385,J9-5MQ II,2
40277547,10000055,20000641,30004385,J9-5MQ III,1
40277550,10000055,20000641,30004385,J9-5MQ IV,3
40277553,10000055,20000641,30004385,J9-5MQ V,2
40277557,10000055,20000641,30004385,J9-5MQ VI,3
40277560,10000055,20000641,30004385,J9-5MQ VII,4
40277586,10000055,20000641,30004385,J9-5MQ VIII,1
40277589,10000055,20000641,30004385,J9-5MQ IX,2
40277594,10000055,20000641,30004386,D4R-H7 I,2
40277596,10000055,20000641,30004386,D4R-H7 II,5
40277598,10000055,20000641,30004386,D4R-H7 III,2
40277600,10000055,20000641,30004386,D4R-H7 IV,2
40277602,10000055,20000641,30004386,D4R-H7 V,5
40277605,10000055,20000641,30004386,D4R-H7 VI,7
40277610,10000055,20000641,30004386,D4R-H7 VII,1
40277615,10000055,20000641,30004387,313I-B I,2
40277616,10000055,20000641,30004387,313I-B II,5
40277618,10000055,20000641,30004387,313I-B III,3
40277619,10000055,20000641,30004387,313I-B IV,2
